% Model,Janik_2021_1m_200Hz_modulo7_30stopni_6n_out.mph
-0.10129814773207979,1.3471282542716291E-16,1.9974311005320613,0.021314703805455148,0.01871592245576601,0.04144316415025933,0.3159886441121781,0.2305885801879605,0.031162456342046396,0.027462202229034897,0.18698284216536715,0.0033780241358297718,0.29342783035349873,0.13458728226830538,0.2325864100965147,0.03409341616337576,0.1893932825964177,0.03674911142154044,0.2635417540133355
-0.05066534775809052,1.2863004647482121E-16,1.9993573814767684,0.021352459653440303,0.018688031416543745,0.04142282548719719,0.31363368918725243,0.23202134297182775,0.03166051715923488,0.02698667515379989,0.19201439682899302,0.004197448848203156,0.3082250350980679,0.15136040044886545,0.27061168758739396,0.013803356054465737,0.21060332969419993,0.0487662838938524,0.32297178043880176
1.2246467991473532E-16,0,2,0.02136330036442083,0.01867204142163367,0.04133938577398188,0.30992481616830825,0.2323804409609741,0.03185904975215743,0.026902321349026082,0.19683403752596682,0.004677275557103539,0.31107650349937255,0.1586955343135624,0.28515219462011815,0.023754978950416047,0.20392379519219808,0.05473325099675167,0.18970735087038798
-2.38587035708998E-16,-1.9482109933665088,0.4520936984628834,0.005077601655093477,0.005299748730148713,0.008430898664352336,0.005071966838946321,0.0018778971985824538,0.006488426627679569,0.025828403945586255,0.014113534119672899,0.007568225202742858,0.009856903786250173,0.004401071787122055,1.9198337573269095E-4,0.05982962523228376,0.06943209985593664,0.05053971331526353,0.004088555688346307
-2.3710917369859306E-16,-1.9361433342550498,0.5013043901062724,0.004840910919446962,0.005079759702933601,0.008465456988162381,0.005200327704627574,0.002386391354359655,0.007349847272371492,0.02816323817825188,0.015475332381258432,0.006806045827848062,0.012617572980318207,0.004721519309648473,2.797078174891041E-4,0.06433691110727356,0.06340051750514825,0.06422131262994364,0.0047931997805350825
-2.399118408369299E-16,-1.959028848186807,0.40259300659669695,0.005358702354111343,0.005599055462245497,0.00862553029624623,0.005100077956610248,0.0014793549476458578,0.005580855926902155,0.022429834348502216,0.012252685526130644,0.0078785331727888,0.008152628234764394,0.003499422681342153,4.7999654699112037E-4,0.04874355533971332,0.07187728910717103,0.03237638179301666,0.0013289798500323463
-2.3547884542456405E-16,-1.922830693621325,0.5501929770572511,0.004649324243654659,0.0049419433615413375,0.008732388311322897,0.005476468384009455,0.0029825453996302504,0.008013607564335798,0.0291097204512419,0.016328105936198174,0.0059431659481376745,0.015070764706652485,0.004518696384328417,0.0010010608939033316,0.07977086451356083,0.048073859532087475,0.06624608328224159,0.007298306347853854
-3.6739403974420594E-16,-2,0,0.010392326091853902,0.01181828596142219,0.019042663537774594,0.013217158835680939,0.0019758170606977116,0.011389587199357586,0.02651833583978814,0.008550204713695587,0.005227298809440971,0.00571411787292276,0.002353744462338162,0.0014513043229752347,0.00830893216708394,0.007013210161585457,0.011036940502892703,0.011886598427949119
-2.4485027203988827E-16,-1.9993541991892076,0.05066493274251504,0.009246788763951522,0.010365545906316564,0.016396757817412348,0.010695273948834655,0.0017533091474265059,0.008899122688824123,0.019706771072252292,0.006014938471902057,0.0033602283141600316,0.0034577480567204786,0.0012635777335733807,8.263305351442257E-4,0.0030236289377339595,0.0042813262026816816,0.0073469678990591755,0.0016369781708254635
-2.4108299846353963E-16,-1.9685920759470488,0.3528344189773255,0.005685075108771592,0.005975394474199958,0.00904220588168735,0.00529215956737165,0.0012056164394712587,0.0048013286132255265,0.01855704659273644,0.010051525183241138,0.007483588805765885,0.008100747721668593,0.0027592764596144855,7.161577032039986E-4,0.02969493465233347,0.06315628002709801,0.019166490108195287,0.002492683721708355
-2.4461340241704075E-16,-1.9974200119360959,0.10129670101913288,0.008322874331662249,0.009215366821275602,0.014359999594803058,0.009024173222916638,0.001509150028390196,0.007083685556097325,0.015260815942608497,0.0046296630826231965,0.0025202627906590557,0.002752136611864673,0.0011275417218965507,0.0013667550854334686,0.005073857985581546,0.01447317417665567,0.011238119041922996,0.0100406466354
-2.420999179699782E-16,-1.9768958538783399,0.30285004007438165,0.006060171980688035,0.006428017375222125,0.009671259561089036,0.005654000307042054,0.0010615858752587423,0.004319125312268705,0.014959302585972738,0.007794408440345038,0.006380393425464648,0.008788477040969949,0.0027080779580841373,0.0010161537848557055,0.017341395286720275,0.05990762809960315,0.009980534027821186,6.33216587735527E-4
-2.442193415797769E-16,-1.9942022610095578,0.151863200360241,0.00758990607284903,0.008314938547118157,0.012798162763504097,0.007831172786225188,0.0012923304927110215,0.005684127989875124,0.01243359153306292,0.004100352967673361,0.0025431632113177612,0.004136091714281236,0.0019597514978409434,0.0025815540854778416,0.003977499808116155,0.027251775823320487,0.002673190463017288,0.007324234208886355
-2.429620087373966E-16,-1.9839353592117848,0.25267197435747796,0.006491422752411258,0.006959573401654014,0.01050377084643256,0.0061906371513814765,0.0010409500751997122,0.0042688135615563914,0.0123931889253747,0.005836716453683667,0.004862687731852566,0.008567160593460924,0.0029815319847655355,0.0017818572112738985,0.00775863955037561,0.056438559886362476,0.004657453923581523,0.0011686570655617015
-2.436686801469458E-16,-1.9897057691784887,0.20233232629622683,0.0069929719444315735,0.0075801907996958075,0.011538601659438152,0.006909618342758624,0.0011265047682250627,0.004724252565842391,0.011454161693269314,0.004524298617401524,0.0034207858269286306,0.00668726772327694,0.0028104256629301228,0.0027127318812545918,0.0014941398284937315,0.0401118389248564,0.0011844237569330882,4.837591627529561E-4
-2.3369666523322894E-16,-1.908278087983716,0.5987273801547478,0.00450422453502836,0.004889086932828984,0.009230431395680149,0.005891471641296182,0.003639917884915114,0.008371736432141461,0.028647450423784634,0.016800601213996503,0.005267732014081004,0.016456956017847014,0.004540440285629821,0.0018471886161172159,0.09563989858108644,0.0244599483407463,0.06433106549182352,0.006430485189876098
-2.3176405475979935E-16,-1.8924971258746812,0.6468766210023523,0.004405397805772635,0.004921175162314991,0.009949519023866614,0.0064342385309539415,0.0043304860749281485,0.008368945788308218,0.027023919041099714,0.017115857504498337,0.00491795687270733,0.01726405181965518,0.00517792850296805,0.002373330983193565,0.09852710168445568,0.007862110810383877,0.0497973811433615,0.0031230972061608393
-2.296826625928855E-16,-1.875501269041813,0.6946105808479152,0.004352284396857927,0.005036531920587691,0.010873062724199365,0.0070948424683730275,0.00503006551707353,0.00800885703591034,0.02467114061669421,0.017531180191117733,0.004897600402344048,0.018657385024931153,0.00604376873398938,0.002899122211299034,0.10035602388804954,0.0015237961488107103,0.04057220042029003,0.0059384949344477595
-2.274539565468507E-16,-1.857302503098959,0.7418990422661892,0.004344923903033976,0.005232979549025152,0.011981058595342353,0.007866079698174102,0.005722155809866398,0.007347865207833093,0.02209285595587749,0.018262602698636023,0.005139395899736211,0.02132441572556234,0.006692197247977027,0.0038971492704795337,0.100235718648285,0.016630736031720925,0.03598259505114982,0.012496894773952369
-2.2507940443605844E-16,-1.837912813659967,0.7887117878319279,0.004383431220925329,0.005507408613882899,0.013249958640611067,0.00874352601069646,0.006401052437684669,0.00648067316524458,0.01974143297993314,0.01941953868975259,0.005568150626175519,0.024849819283463272,0.0073861758071029765,0.0053748937391068195,0.08451893594771216,0.05279869879645421,0.05372380267320872,0.026110557454057447
-2.2256047407487203E-16,-1.8173441863386839,0.8350186001198849,0.004467941849560809,0.005855920012338973,0.014653669735290302,0.009726024341485584,0.007074063929087104,0.005521411956472416,0.01792281190968536,0.020970406363217182,0.0061311115393715,0.02816766495796736,0.008916844777944273,0.006988857115319642,0.06401000753746197,0.11022656238503446,0.08341940538423871,0.029767481324191766
-2.1989863327765505E-16,-1.7956086067489585,0.8807892617048148,0.004598590787060144,0.006274009144887132,0.016164700773372367,0.010815949698989372,0.007762420637141251,0.0045835387238798994,0.016747179446524294,0.022750262266057024,0.006799665302035193,0.03065164802064063,0.011751963700003951,0.008582678890796176,0.050952526486278356,0.18105130631222102,0.1291556074321034,0.04738495482412166
-2.170954358166838E-16,-1.7727187624042633,0.9259937291528785,0.0047752467235537815,0.006756452335647342,0.017754649374503415,0.012018818897345093,0.008500492538539697,0.003761727140835875,0.01613193004355522,0.024508401273083895,0.0075663586656265725,0.032841768089695654,0.015534654777904116,0.010645292326948646,0.0367935040677219,0.24229908047779017,0.15846846716184942,0.06298003276306571
-2.141528174263229E-16,-1.748690459775214,0.9706034697824888,0.004996437732260318,0.007295987556331018,0.019391773375552798,0.013341077943674255,0.009332782051655763,0.0031187769062697847,0.015848285724459538,0.025976365618899593,0.008453882233853018,0.036130078126246516,0.019513667183805046,0.01382438006295322,0.019824362818007188,0.2892198543735813,0.17583680262922644,0.09316009402238955
-2.1107281988790977E-16,-1.7235403712716755,1.0145905778053268,0.0052601958677451,0.007884438788644385,0.021043994912773034,0.014791364845799944,0.010311550405155882,0.0026801778271782063,0.015601217206864285,0.02694240408048416,0.00953935083679411,0.04166022187524813,0.023415638537482984,0.017874800917097835,0.010081337905618057,0.3013104743529668,0.15190148403208104,0.10428899510538395
-2.0785748498676713E-16,-1.6972851693360533,1.057927147723503,0.005564473062116106,0.008513419496045518,0.022681080792211664,0.016380743117778464,0.01149316311751916,0.0024346799906235688,0.015115287374633449,0.027306095768581805,0.010980905237402219,0.04939706908994847,0.02771282769050713,0.021699633109452086,0.006859036458234108,0.2692947039377844,0.11558925019202818,0.10079077240161345
-2.045088545082177E-16,-1.6699415264107553,1.1005852740391295,0.005907237687410534,0.009174606738177282,0.024275781414602793,0.018122696637255364,0.012933839278448492,0.002341156160528842,0.014204881507232966,0.027096055352275536,0.013021302628410392,0.05817512471773081,0.03290386849752328,0.02463494939060752,0.007063566142833176,0.21335878489410773,0.07120267941499842,0.1717677159761018
-2.0102897023758422E-16,-1.641526114938188,1.1425370512543176,0.006286585762025528,0.009860047348925425,0.025804882577539278,0.02003325476802931,0.014685556372634027,0.002340147530512264,0.01281472073364623,0.026450866670597133,0.015951518371585188,0.06666453433325784,0.03861394431036442,0.02716298034107584,0.017456435962857945,0.14222967803326164,0.03135495884013745,0.10943668938572285
-1.9741988916140007E-16,-1.6120557314880626,1.1837546025686203,0.006700810862931078,0.010562407985003755,0.027249917636870336,0.022131044962657283,0.016792454705692,0.002367647382231422,0.01102431797491967,0.025573911642704544,0.020034396128877873,0.07439207166618618,0.04358694227797654,0.029897987177383255,0.03746793439167468,0.07618921813865615,0.009512617785057591,0.058690216720913825
-1.9368394159231404E-16,-1.5815494045071958,1.2242113802600116,0.007147177746878184,0.011273413466822042,0.028593594152020407,0.024434162142396215,0.01928581466461341,0.0023683539818685176,0.009018821320588786,0.024677200682965948,0.025408283734289095,0.08192489045105607,0.046612425187777515,0.032162007267422875,0.05870578068041734,0.032529169788749084,0.004187474337439223,0.011249739518341895
-1.8982369289481265E-16,-1.5500280817863181,1.2638824865737528,0.0076218402927076415,0.011983706611175125,0.0298196126710195,0.026959386289353075,0.022181442955477484,0.002307007106228587,0.007040703660608189,0.023940854596906612,0.03201818446535551,0.09008989265448153,0.04737747395744843,0.03238613801405282,0.08522838794022025,0.009914192570824956,0.018698658918661126,0.030151946766257
-1.8584171595822517E-16,-1.5175127725611615,1.3027431169336658,0.0081210676787814,0.012684668015037788,0.030916675360259906,0.029725098391848948,0.025480850805645258,0.0021752843390233693,0.005334022127461385,0.02349405469424844,0.0396114627100695,0.09892145391155747,0.046327872505413516,0.030167252254553665,0.12222589836763793,0.0071285829441771744,0.05333455008205487,0.06340880685255079
-1.817405836718807E-16,-1.4840244860674572,1.3407684667635724,0.008641410102400276,0.013368749321868845,0.03187897521406793,0.032751953402545275,0.02917245396528725,0.001993266813230292,0.004093513877258358,0.023415440621914228,0.04781425431728573,0.10720769143871109,0.04376644540729702,0.02717509460683885,0.15495638137556786,0.014742778781367523,0.09702975196183271,0.11956770022145367
-1.7752286892510839E-16,-1.4495842315409366,1.3779337314872937,0.00917985342897513,0.01402973439974971,0.03270635483329323,0.03606372966746389,0.0332342111743194,0.0018058042421876563,0.0034310952040220908,0.02375000287592669,0.05626951328325762,0.1129989369145105,0.03932429603333331,0.025553816601214648,0.17078854350624664,0.025228340834350365,0.11252451013468857,0.056334082207025786
-1.7319114460723715E-16,-1.4142130182173303,1.4142141065286493,0.009733988191825865,0.014662996746523197,0.03340428417311336,0.03968831596788904,0.03763749283553348,0.0016746717245254713,0.0033653009574024562,0.02453216884947986,0.06478057253428839,0.11465656252398546,0.03257171639304455,0.026084696214480247,0.17966272986946386,0.03514501430224075,0.09052429105471434,0.026937632305228262
-1.6874807675285392E-16,-1.37793261592112,1.4495852918938372,0.010301517051514488,0.015264866807344783,0.03398184435272682,0.043656644995099386,0.04234993013095335,0.0016679917501994624,0.0038326985609461336,0.025804026612689896,0.07338961386343526,0.11163366169606301,0.024274733579860285,0.028635749017359675,0.18674041249684536,0.03910534027889363,0.037913370755438346,0.03666539880070514
-1.6419664125902846E-16,-1.3407673246959735,1.4840255178237933,0.010878221897981974,0.01582986022415923,0.034445594216540615,0.04799503987103214,0.04733272256812536,0.0018488097718667104,0.004715513807991466,0.027621232609430894,0.08233730481047043,0.10447459447195755,0.017005298616934353,0.03398695591762952,0.17799134075215622,0.0380659472963698,0.005298919156331928,0.047612216435926585
-1.595398758102429E-16,-1.3027419491180703,1.5175137750827865,0.011459740057658183,0.01635306521128412,0.034804362772067304,0.052729911615493695,0.05254853870071364,0.002265015168499401,0.005877354363096454,0.030052567730388557,0.09192348161345573,0.09418839080901392,0.014406595665446805,0.044063793661567936,0.14984951025146304,0.032013303433946316,0.043636573837281915,0.13179203196751757
-1.5478081809097943E-16,-1.2638812937635884,1.5500290544350852,0.012042296179301772,0.016831120719701068,0.035070541758541976,0.05789020715225393,0.057967217129278055,0.002941647674207041,0.007197066622241582,0.03317039148373885,0.10230951833148344,0.08156617650224739,0.019776688079427444,0.059773407611784145,0.11887498743746222,0.020571297805803225,0.15407863061925844,0.20137092894016764
-1.4992250578572022E-16,-1.2242101632087068,1.5815503466449576,0.01262285924183528,0.017262349856490312,0.0352596621769006,0.06350713891564569,0.06356910147321368,0.0038769726910528397,0.008593938460602215,0.037039962624219075,0.11334565655164852,0.06701247543513902,0.03526235779217813,0.07900028268558426,0.09498470772389474,0.009663637187883559,0.2691745032458323,0.0752562683260628
-1.4496797657894727E-16,-1.183753362029604,1.6120566424766731,0.013199299189167455,0.017646860784117754,0.03538990972739144,0.06961421198051584,0.06934783405900866,0.005042770567885081,0.010039557233384722,0.041713851467252136,0.12450222103058259,0.05096010200646826,0.062112955556712916,0.09730695054783982,0.07234417957121599,0.005972484588417635,0.3110431200209214,0.05511130826862936
-1.399202795681183E-16,-1.1425357879964753,1.6415269941523147,0.01377047860708268,0.017986523617542768,0.035481387130022926,0.07624863577148032,0.0753115369816843,0.0063885544956710965,0.011555208407809792,0.047233696256395445,0.13494026645931612,0.03443912438126181,0.10110881292790197,0.1105460558557188,0.04714827099965872,0.014462161951372692,0.26532339021120277,0.05738318034593642
-1.3478266592021934E-16,-1.1005839889024347,1.669942373323565,0.014333945177803623,0.018282108851485106,0.03555009811378782,0.08343783866214426,0.08147278115686739,0.007847946596504547,0.013195635076380588,0.053631596016820327,0.14368444173875874,0.019254895454551266,0.1520270885647367,0.11636914328351487,0.025097265275368114,0.03575688252915055,0.16052930525420303,0.05910225958285696
-1.2955854955963037E-16,-1.057925841555574,1.6972859834411278,0.014885683940348293,0.018532887726010364,0.0356073031299399,0.09119584767123082,0.08784295830279465,0.009347453476157527,0.015026869349200325,0.06093250344551535,0.1498509461238794,0.007560643993159771,0.21220010902957498,0.1134779513489433,0.011148614503857894,0.06225937656723407,0.06784613116126582,0.14414822092501892
-1.2425134792421811E-16,-1.0145892514537802,1.7235411520625958,0.015422377453607604,0.018739406576243803,0.03566458129772637,0.09953062240565237,0.09443921378548913,0.010816442882721208,0.017103013135777518,0.06916093778772453,0.15285793517119253,0.0010741384780507519,0.27555402684130487,0.10075449398076539,0.003787844036534397,0.08171806282494783,0.018630204060229007,0.18287785771931428
-1.1886447845184938E-16,-0.9706021240949424,1.748691206745563,0.015941664928038442,0.018903680218201026,0.035733617949798964,0.10844498762483189,0.10128240661821722,0.012195976410107869,0.01944590891082266,0.07833537880416379,0.15251868756715883,4.3276002426238076E-4,0.3333932602368121,0.07841914623910708,0.0010238967159190986,0.08251118462814981,0.0031454342659510176,0.179745774830741
-1.1340135858039104E-16,-0.9259923649769504,1.7727194750476216,0.016442276914723955,0.019029173064841535,0.035826010228325336,0.11793617033573958,0.10839458890338496,0.013445753631388302,0.0220324849046822,0.08845354163539844,0.14900672586839886,0.005059282912514269,0.37677966351341335,0.05020084008948136,0.0037895881474555738,0.06012106486616973,0.003320663893781518,0.27800449581581665
-1.078654057833358E-16,-0.8807878798886003,1.7956092845589942,0.016924174583147517,0.01912080278686695,0.03595308790294299,0.12799728927894757,0.11579691973268046,0.014548214093714484,0.024791756706856814,0.09947200212036346,0.14272461567017744,0.013527791035969235,0.39904132398513403,0.02348564770918962,0.010413402688385615,0.026903095172551704,0.0053457969607736385,0.2542035889057875
-1.0226011431227148E-16,-0.8350172015594123,1.8173448288850593,0.017387429874212053,0.01918357572726387,0.03612338330586823,0.13860965418036064,0.12350061262439849,0.015508706437110165,0.027609732325468515,0.11128041871528066,0.13413576096373608,0.024109692070543476,0.3970059031086448,0.0063344679315747235,0.01507058184349491,0.007124530920410145,0.00793375435375643,0.21508602287529346
-9.6589163429378E-17,-0.788710373445038,1.8379134205786236,0.017829202416293117,0.019219282962367967,0.03633675323262147,0.14971914182368898,0.13148546496292443,0.016351317187982873,0.03034025117293675,0.12367281409657478,0.12363214262582138,0.035156510767778155,0.3708225323752526,0.0035775551981189024,0.014669939982962265,0.017715113896534698,0.011902373211827365,0.06016869380633073
-9.085625370196587E-17,-0.7418976129707233,1.857303074025839,0.018246832817861616,0.019229900605359968,0.03659102731101047,0.16125511508778553,0.1397137689795562,0.017116019142105768,0.032826919661032135,0.13635680899630095,0.11151713815383513,0.04521680430495073,0.3233963225751944,0.014815427667239976,0.010829264521424168,0.05775589190701332,0.014997006613391053,0.04926588346782288
-8.506508569734588E-17,-0.6946091375617154,1.8755018036128586,0.018638726980651454,0.019218470824085863,0.036883628530953456,0.1731365908614323,0.1481345678031196,0.017852818473564024,0.03492438754374578,0.14897235167879327,0.09805442663829723,0.05304351684153204,0.2601229806949193,0.034974942637381636,0.005363030827419645,0.10980304083571608,0.015554087730913121,0.023080603080202544
-7.921935998282864E-17,-0.6468751646432602,1.8924976237258349,0.019004469566949227,0.01918907727038347,0.03721181937766451,0.18527508157016495,0.1566852461160538,0.01861463273307547,0.036517254579378794,0.16112293424833105,0.08355999766080428,0.05772878115831337,0.18881914917260928,0.05620682502329919,9.975064042350137E-4,0.15718974930303278,0.013760247834485456,0.012621234747852306
-7.332277712572477E-17,-0.5987259116406042,1.9082785487509193,0.019344919682985556,0.01914680421899263,0.037573044234661866,0.19757886213797204,0.16529433163849902,0.0194501406079831,0.03753402933864834,0.17241630614786327,0.06848783105915979,0.059054252183888,0.11907148648755567,0.070169309683726,0.0035655099591508296,0.20452114514947528,0.009492476227322168,0.036696496838837564
-6.737906433373263E-17,-0.5501918135142678,1.922832991893177,0.019661699689989067,0.019097166587393015,0.03796416343604378,0.20995059667287844,0.17388068422551164,0.02039704662998337,0.03795347843164398,0.18250310951999255,0.05346115484117151,0.057900395452313014,0.06052476362946534,0.07070440227046824,0.015789546263241538,0.2632283513740914,0.005051075102427422,0.12262157674198876
-6.139207856090584E-17,-0.501304364684163,1.9361524020819239,0.01995336464015702,0.019042342562542194,0.03837469005386432,0.22225365680053386,0.18232769107301888,0.02147408912777597,0.03779970645192404,0.19108898963534376,0.03922687767262843,0.05641399041583633,0.02057530753236823,0.05660220001751912,0.031933742949366406,0.32381472013756246,0.005082472630884916,0.23874525425735169
-5.5365704211303434E-17,-0.45209528371650604,1.9482296200669436,0.020217670965611105,0.01898352464551723,0.03879174149417568,0.23433372396747024,0.19050158304686754,0.02267977771153478,0.037139929570427666,0.19797381669455671,0.026558972274025473,0.05771948392037215,0.002581149009462896,0.03306917890048473,0.04381002596813714,0.3610450081448737,0.01038481801435497,0.2697845850361263
-4.930382493356939E-17,-0.4025962830090812,1.9590574936467078,0.02045349553647273,0.01892276535350379,0.03920389376085839,0.24603718218727336,0.19826847809310427,0.023993276093406797,0.036076365087837035,0.20307463238308143,0.01611955673615516,0.06515902525241125,0.005436936965391429,0.01046878791474327,0.04813975177867856,0.354233898749263,0.016417794226849903,0.1700546861491471
-4.321032437634781E-17,-0.3528390749596737,1.9686288706196917,0.02066094483910231,0.01886295281298185,0.03960155149422497,0.25721716484984386,0.20550143830192386,0.025375854546800913,0.03473300087707396,0.20642368257232532,0.008327088480489587,0.08130572121268699,0.024593593372506696,5.219293284407599E-4,0.0454052443532134,0.2978551943258967,0.01698415367173657,0.3091627534454201
-3.708908618828282E-17,-0.30285537196606904,1.9769365987843668,0.020841408642574603,0.018807774115407596,0.039977575216447125,0.26774201529478986,0.21208625818226481,0.026774499866480644,0.03324179851328266,0.20815321743364218,0.003275735788533558,0.10712067453233107,0.05381435040290032,0.011848335430536846,0.03761618237644295,0.2073283471859511,0.009447711410137956,0.26091314736825055
-3.094400988784548E-17,-0.25267701601302367,1.9839739025438863,0.02099696682360162,0.018761162629436806,0.04032660453159856,0.2774943268704283,0.2179227297120251,0.02812635335127991,0.03172953253742797,0.2084671659508881,7.263689003034443E-4,0.14154699472715704,0.08677678481402425,0.04691122517789282,0.030099527204519486,0.1135538361345353,0.0013673814300853948,0.09623114205189628
-2.4779063239141164E-17,-0.2023364063531888,1.9897369991281397,0.021126497807609418,0.01872380845351508,0.04063800921747742,0.28632895514100887,0.22289505195745946,0.029360318818663942,0.030304302887175488,0.20758918874283222,1.6814561730646357E-4,0.1816340725176378,0.11801054876898967,0.1012659983512493,0.029250282321821766,0.046004851074315026,0.0035108276320684243,0.05976048457482707
